line_code,direction,service_date,hour,N_arc,r1_arc,r2_arc,r3_arc,N_time,r1_time,r2_time,r3_time,N,boardings,lambda_boardings_per_bus,day_category,hour_of_day,is_peak,period,rain_mm,temp_c,analysis_eligible,weekend,null_mean,null_sd,r_excess,z,ppc,rayleigh_z,pit_probit
33,0,2026-03-29,2026-03-29 08:00:00,7,0.6270932991576,0.5261483817938974,0.8762299658826826,7,0.6529460579406448,0.573006061525694,0.7958788675504594,7,192,27.428571428571427,weekend,8,True,peak,0.0,25.8,True,weekend,0.3357564871343161,0.16817807791298353,0.4385994087716366,1.7323114619850963,0.29212034015642385,2.752722040938543,1.589267557051392
33,0,2026-03-29,2026-03-29 10:00:00,6,0.8002520820966943,0.6495410739441594,0.8623608993773464,6,0.8239555680801545,0.6767243005255668,0.9208508941151714,6,143,23.833333333333332,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.36689931083094657,0.18172384994675964,0.6844926544536298,2.384677472949802,0.5684840738801131,3.842420369400566,2.1557908536181003
33,0,2026-03-29,2026-03-29 11:00:00,4,0.5409110652116781,0.9101735437470496,0.7559215117809276,4,0.5785346651604674,0.8363339699449729,0.8944401282114348,4,171,42.75,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.44805277315722414,0.21797557269686318,0.16823762769063602,0.42600320258633384,0.05677970729124304,1.1703391218737291,0.4811639221442563
33,0,2026-03-29,2026-03-29 12:00:00,3,0.2576374851540405,0.5651690808465023,0.4209180431123712,3,0.2314665850828604,0.6140028941534966,0.4174728473317834,3,149,49.666666666666664,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.527185586511236,0.23912845084327258,-0.5700928179584803,-1.127210503002256,-0.40043438936525233,0.19913122126949534,-1.1837804071460196
33,0,2026-03-29,2026-03-29 09:00:00,6,0.7901818435184212,0.4356707432459042,0.3904579611983055,6,0.8502748038100889,0.5370464779279152,0.3473500419486945,6,213,35.5,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,0.6685864348734706,2.3292624100330555,0.5492648149914048,3.746324074957024,2.10835839916911
33,0,2026-03-29,2026-03-29 06:00:00,5,0.5476880418625353,0.6618721266583732,0.4055000680596334,5,0.604753316976201,0.6493085612833758,0.6015414348284582,5,292,58.4,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.4004091764520222,0.1974687348710285,0.24563228726386302,0.7458338430471254,0.1249527389990227,1.4998109559960908,0.7262263841666016
OC1,0,2026-03-29,2026-03-29 09:00:00,3,0.5610058671188696,0.2999411018137167,0.4686673770244003,3,0.5209337424808868,0.5797303823803546,0.8023866515266529,3,132,44.0,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.527185586511236,0.23912845084327258,0.07152971576751065,0.14143143774138242,-0.02790862558730789,0.9441827488253842,0.20099817639072085
OC1,0,2026-03-29,2026-03-29 10:00:00,3,0.7040260533838131,0.132714105287841,0.4021275634028422,3,0.809666155636762,0.3478960563824038,0.1339264278687985,3,153,51.0,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.527185586511236,0.23912845084327258,0.37401665818036556,0.739520815063868,0.24347902576478142,1.4869580515295628,0.6216074820208319
OC1,0,2026-03-29,2026-03-29 11:00:00,3,0.6619117753115557,0.2963113284296325,0.7058303745701966,3,0.5961403899241793,0.5288214610803758,0.9771605982471026,3,154,51.333333333333336,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.527185586511236,0.23912845084327258,0.28494518135818475,0.5634051001677782,0.157190797444143,1.314381594888286,0.4992546485696549
OC1,0,2026-03-29,2026-03-29 12:00:00,3,0.9427670307210968,0.7813117109856175,0.5484444126741614,3,0.9839663666858164,0.936649742273323,0.8604518943665055,3,123,41.0,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.527185586511236,0.23912845084327258,0.8789525707209361,1.7379004578683004,0.8332145113220102,2.6664290226440204,1.6635619555770174
OC1,0,2026-03-29,2026-03-29 13:00:00,3,0.62853498781393,0.2906235999857901,0.6378290763140967,3,0.5691845542874185,0.5564031387244529,0.93574279216124,3,142,47.333333333333336,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.527185586511236,0.23912845084327258,0.2143534511878887,0.42382828536416817,0.09258434635938584,1.1851686927187717,0.4014348439400991
OC1,0,2026-03-29,2026-03-29 14:00:00,3,0.3943722704260098,0.9040689741501924,0.6716149885778844,3,0.3489893539492504,0.9786642349961426,0.4518814184908596,3,128,42.666666666666664,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.527185586511236,0.23912845084327258,-0.28089946561745927,-0.555405747901882,-0.2667057684785513,0.4665884630428974,-0.3516510166758147
OC1,0,2026-03-29,2026-03-29 18:00:00,3,0.6326066503659544,0.4484573384736251,0.9343697422051492,3,0.718523444293924,0.3435900289632614,0.8198580182586434,3,95,31.666666666666668,weekend,18,True,peak,0.0,26.4,True,weekend,0.527185586511236,0.23912845084327258,0.22296499608978954,0.44085537911928563,0.10028676113084933,1.2005735222616987,0.4143743101715601
OC1,0,2026-03-29,2026-03-29 19:00:00,3,0.3625427986192615,0.951297127688099,0.5280000776094373,3,0.3466822972625984,0.9818659727113532,0.4365764148008071,3,48,16.0,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.527185586511236,0.23912845084327258,-0.34821863123233054,-0.6885119161328204,-0.30284407875397046,0.3943118424920591,-0.4866590069559827
OC1,0,2026-03-29,2026-03-29 05:00:00,2,0.9413521208861652,0.7722876309937624,0.5126370778540952,2,0.9815791652841176,0.9269953154397303,0.838259410619119,2,160,80.0,weekend,5,False,off_peak,0.0,23.3,True,weekend,0.6359800669726218,0.3055077811024832,0.8388882756334558,0.9995557324646527,0.7722876309937625,1.7722876309937625,0.7924471435126866
OC1,0,2026-03-29,2026-03-29 06:00:00,3,0.5775003013673935,0.5575000398297387,0.9661292765896964,3,0.6326379544131371,0.4686972858471839,0.972443520958705,3,156,52.0,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.527185586511236,0.23912845084327258,0.10641535752875932,0.21040873504898955,0.0002598971191455357,1.000519794238291,0.2503715873838255
OC1,0,2026-03-29,2026-03-29 07:00:00,2,0.5264926667545624,0.4456109437073386,0.99571445492955,2,0.6718154986861721,0.0973278714500996,0.8025882436747971,2,169,84.5,weekend,7,True,peak,0.0,25.0,True,weekend,0.6359800669726218,0.3055077811024832,-0.30077309038410466,-0.35837843416934634,-0.44561094370733856,0.5543890562926614,-0.3792529969078768
OC1,0,2026-03-29,2026-03-29 16:00:00,3,0.3960942767814532,0.8855089259390382,0.6651405386153799,3,0.3929228706669893,0.9139579121469684,0.6720706921924753,3,120,40.0,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.527185586511236,0.23912845084327258,-0.27725743122443564,-0.5482045706711056,-0.26466398585146633,0.4706720282970674,-0.34432750703507414
OC1,0,2026-03-29,2026-03-29 20:00:00,2,0.8822753683425448,0.5568196511679459,0.1002611573265882,2,0.967575788498522,0.872405812977074,0.720661696265451,2,30,15.0,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.6359800669726218,0.3055077811024832,0.6765983920759608,0.8061833989337993,0.5568196511679464,1.5568196511679464,0.5040873441674961
OC1,0,2026-03-29,2026-03-29 08:00:00,2,0.7707678080035142,0.1881660277090843,0.4807031745673957,2,0.7142217829383458,0.020225510447259,0.6853307826733863,2,150,75.0,weekend,8,True,peak,0.0,25.8,True,weekend,0.6359800669726218,0.3055077811024832,0.37027571515089236,0.44119249776383795,0.1881660277090842,1.1881660277090842,0.1641665919705671
OC1,0,2026-03-29,2026-03-29 15:00:00,2,0.3651259411038771,0.733366094266016,0.9006679117889849,2,0.4187980674020901,0.6492163574805488,0.9625791790794466,2,145,72.5,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.6359800669726218,0.3055077811024832,-0.7440639956613957,-0.8865703023710748,-0.7333660942660162,0.2666339057339838,-0.7158240503159847
OC1,0,2026-03-29,2026-03-29 17:00:00,2,0.0992302238439489,0.9803067253517594,0.2937823354287165,2,0.0476826172018881,0.9954527360335566,0.1426142007116089,2,137,68.5,weekend,17,True,peak,0.0,27.0,True,weekend,0.6359800669726218,0.3055077811024832,-1.47450673556468,-1.7569105480446636,-0.9803067253517596,0.01969327464824041,-1.5476773417295768
61,0,2026-03-29,2026-03-29 06:00:00,3,0.6380607381671047,0.3225607620029227,0.7142768501889073,3,0.7522609420214157,0.2249099898079099,0.3872870416958782,3,133,44.333333333333336,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.527185586511236,0.23912845084327258,0.23450036312927156,0.46366357187893753,0.11068225838552592,1.2213645167710518,0.4304064558419027
61,0,2026-03-29,2026-03-29 08:00:00,3,0.2081087728506477,0.4037057592096392,0.6354417669492807,3,0.2847533140076103,0.6812242745985919,0.2890618405461239,3,132,44.0,weekend,8,True,peak,0.0,25.8,True,weekend,0.527185586511236,0.23912845084327258,-0.6748457842184014,-1.3343322910150697,-0.4350361079938963,0.12992778401220742,-1.459963884236305
61,0,2026-03-29,2026-03-29 10:00:00,4,0.3660869571105957,0.1628759517038847,0.8437550827824685,4,0.4167541859649789,0.3989191813061399,0.6319259130413017,4,71,17.75,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.44805277315722414,0.21797557269686318,-0.14850299459875121,-0.37603211695935135,-0.1546404531113398,0.5360786406659805,-0.3204859228743069
61,0,2026-03-29,2026-03-29 12:00:00,3,0.3019638442770349,0.377780192111823,0.4164593681002206,3,0.3623105427603692,0.5441342513375171,0.3340857579909115,3,68,22.666666666666668,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.527185586511236,0.23912845084327258,-0.4763428013379574,-0.9418441906012011,-0.3632267551241519,0.2735464897516961,-0.9247422436114124
61,0,2026-03-29,2026-03-29 13:00:00,6,0.8318779571001239,0.6523888777593558,0.8525330043637518,6,0.837409183545843,0.6690366205492773,0.8858039074020525,6,73,12.166666666666666,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.36689931083094657,0.18172384994675964,0.7344465962901782,2.558710077985933,0.6304251226108907,4.152125613054453,2.345530970806676
61,0,2026-03-29,2026-03-29 16:00:00,3,0.5142824590765509,0.4269523687450199,0.5360840515594142,3,0.5743826878594098,0.4440380371588631,0.7597937383568073,3,83,27.666666666666668,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.527185586511236,0.23912845084327258,-0.02729004672145378,-0.05395898057794046,-0.10327032842926365,0.7934593431414727,0.05793550714285848
61,0,2026-03-29,2026-03-29 18:00:00,3,0.479507147380196,0.6139277544432846,0.7030199713931694,3,0.5194106782265236,0.6802175591514262,0.9519604626048188,3,31,10.333333333333334,weekend,18,True,peak,0.0,26.4,True,weekend,0.527185586511236,0.23912845084327258,-0.10083964822314595,-0.1993842178247916,-0.15510934341696048,0.689781313166079,-0.051408514696362095
61,0,2026-03-29,2026-03-29 20:00:00,3,0.3592178337780766,0.9459247671257346,0.5053969322390304,3,0.3368101187270513,0.9953414735821418,0.3632276126050002,3,0,0.0,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.527185586511236,0.23912845084327258,-0.355250914399527,-0.7024164299180249,-0.30644382184367924,0.38711235631264157,-0.503660457617536
61,0,2026-03-29,2026-03-29 14:00:00,3,0.9689750213485608,0.8788192826403591,0.7382521297411446,3,0.9979422498479028,0.9917817287142192,0.9815567058550354,3,124,41.333333333333336,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.527185586511236,0.23912845084327258,0.9343823331811849,1.8474984188597385,0.9083688879961658,2.8167377759923315,1.9489616895674409
61,0,2026-03-29,2026-03-29 05:00:00,3,0.1806702751876273,0.3642505484399003,0.713786682076508,3,0.1593394610361044,0.3948290745057297,0.7350996989444458,3,131,43.666666666666664,weekend,5,False,off_peak,0.0,23.3,True,weekend,0.527185586511236,0.23912845084327258,-0.7328780625928262,-1.4490760513926413,-0.45103737749544054,0.09792524500911892,-1.615049388030311
61,0,2026-03-29,2026-03-29 07:00:00,3,0.3524189003843567,0.39796863423571,0.2910893730511194,3,0.4155510306362894,0.372436686978321,0.2055268466184688,3,135,45.0,weekend,7,True,peak,0.0,25.0,True,weekend,0.527185586511236,0.23912845084327258,-0.36963062280044584,-0.7308485690873453,-0.3137013779778213,0.37259724404435735,-0.5452232249445933
61,0,2026-03-29,2026-03-29 09:00:00,3,0.2965355595925659,0.3419026860262326,0.4402758358108072,3,0.2435877763497538,0.3922178490008091,0.5608730248744285,3,133,44.333333333333336,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.527185586511236,0.23912845084327258,-0.48782359492124777,-0.9645444785231378,-0.36809999284568573,0.2638000143086286,-0.9533752043374929
61,0,2026-03-29,2026-03-29 11:00:00,3,0.360201413683071,0.9595089788181252,0.5176585506065775,3,0.3892409571119443,0.9196489180944176,0.657236757587588,3,85,28.333333333333332,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.527185586511236,0.23912845084327258,-0.35317064806894527,-0.6983032434631055,-0.3053824123710757,0.38923517525784856,-0.4988287951707315
61,0,2026-03-29,2026-03-29 15:00:00,3,0.3494135219763861,0.5476177486089491,0.3306878406811864,3,0.4785237058861903,0.6177029634001119,0.7047439777231054,3,88,29.333333333333332,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.527185586511236,0.23912845084327258,-0.37598698234074573,-0.7434166194275382,-0.31686528599008634,0.3662694280198273,-0.5648144168228231
61,0,2026-03-29,2026-03-29 17:00:00,4,0.6233740271428605,0.2460130337408603,0.336888871709392,4,0.6698340200093309,0.4084804682734923,0.6169022541487671,4,74,18.5,weekend,17,True,peak,0.0,27.0,True,weekend,0.44805277315722414,0.21797557269686318,0.31764133500316916,0.8043160608159253,0.1847935702884104,1.5543807108652312,0.7849208100948538
61,0,2026-03-29,2026-03-29 19:00:00,4,0.6962331688813507,0.5706779049051464,0.9384911128713408,4,0.697520476847167,0.5935098192283281,0.9822845760960338,4,19,4.75,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.44805277315722414,0.21797557269686318,0.44964515383790776,1.1385697610679935,0.3129875006007565,1.9389625018022694,1.039225228244672
61,0,2026-03-29,2026-03-29 21:00:00,2,0.7757752665820467,0.203654528480891,0.4597949743362385,2,0.9069883586250992,0.6452557653629037,0.2634905764146652,2,0,0.0,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.6359800669726218,0.3055077811024832,0.3840317161942634,0.45758310673773084,0.20365452848089105,1.203654528480891,0.17522861583090427
OC2,0,2026-03-29,2026-03-29 22:00:00,4,0.6284763737453789,0.1632695349095047,0.2391098123837763,4,0.5823585623919503,0.5009328435358443,0.5194975650297136,4,27,6.75,weekend,22,False,off_peak,0.0,25.7,True,weekend,0.44805277315722414,0.21797557269686318,0.32688560031401165,0.8277239433570309,0.1933100698081883,1.5799302094245649,0.8017458288076358
OC2,0,2026-03-29,2026-03-29 05:00:00,2,0.0638787219041153,0.9918390177757934,0.1905935394844165,2,0.038016628627993,0.9971094718955226,0.1138301096170054,2,187,93.5,weekend,5,False,off_peak,0.0,23.3,True,weekend,0.6359800669726218,0.3055077811024832,-1.5716209283118525,-1.872624464764758,-0.9918390177757934,0.008160982224206598,-1.7665716041729413
OC2,0,2026-03-29,2026-03-29 06:00:00,2,0.6312649205986376,0.2030092000431917,0.8875700936907542,2,0.4593119632953898,0.5780650407474689,0.9903363408516888,2,215,107.5,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.6359800669726218,0.3055077811024832,-0.012952989510136388,-0.01543380125039262,-0.20300920004319156,0.7969907999568084,-0.1562956309702072
OC2,0,2026-03-29,2026-03-29 07:00:00,2,0.110120875683535,0.9757467854773828,0.3250210566078632,2,0.2223036658311152,0.9011621603160958,0.6229669693242258,2,187,93.5,weekend,7,True,peak,0.0,25.0,True,weekend,0.6359800669726218,0.3055077811024832,-1.4445890007060038,-1.7212628411342694,-0.9757467854773829,0.02425321452261714,-1.4923783018451582
OC2,0,2026-03-29,2026-03-29 08:00:00,2,0.2698879009112839,0.8543210418834021,0.7310297263077883,2,0.6052190594608836,0.2674197801305669,0.9289141550845994,2,204,102.0,weekend,8,True,peak,0.0,25.8,True,weekend,0.6359800669726218,0.3055077811024832,-1.005692636160679,-1.1983071748294736,-0.854321041883402,0.14567895811659798,-0.952980403005067
OC2,0,2026-03-29,2026-03-29 10:00:00,4,0.6339558118803397,0.7072007410472705,0.9737429209124472,4,0.5585335838335763,0.8789969713589306,0.831598100011245,4,207,51.75,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.44805277315722414,0.21797557269686318,0.33681306777553693,0.8528617974163983,0.20253329522248084,1.6075998856674425,0.823365809561429
OC2,0,2026-03-29,2026-03-29 16:00:00,4,0.7228866600214349,0.5381477291811497,0.9200013416106472,4,0.8631966929631075,0.5717857834637442,0.5603212391133369,4,168,42.0,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.44805277315722414,0.21797557269686318,0.49793508056250846,1.260847183305351,0.36342016431592744,2.0902604929477824,1.1347024749312498
OC2,0,2026-03-29,2026-03-29 17:00:00,4,0.5790768126969255,0.3602036382603824,0.4477777469673968,4,0.7257218064645808,0.2349476484612562,0.2161657478770636,4,164,41.0,weekend,17,True,peak,0.0,27.0,True,weekend,0.44805277315722414,0.21797557269686318,0.23738508532632593,0.6010950581233951,0.11377327333764013,1.3413198200129204,0.6193284590146491
OC2,0,2026-03-29,2026-03-29 18:00:00,4,0.365638997144205,0.5193829137135534,0.4051100257078304,4,0.2443257232614604,0.6157470804742861,0.51756190468654,4,94,23.5,weekend,18,True,peak,0.0,26.4,True,weekend,0.44805277315722414,0.21797557269686318,-0.14931459386876308,-0.3780872094674172,-0.15507749835650672,0.5347675049304799,-0.3222015636273133
OC2,0,2026-03-29,2026-03-29 19:00:00,2,0.7853734095289122,0.2336227847901364,0.4184111634603744,2,0.7110564902959862,0.0112026647840916,0.6951250352893089,2,87,43.5,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.6359800669726218,0.3055077811024832,0.41039879688416525,0.4890001230645452,0.23362278479013687,1.2336227847901369,0.1983132315457593
OC2,0,2026-03-29,2026-03-29 20:00:00,4,0.4713714014780916,0.8393747869494002,0.2616738765208248,4,0.526889459508516,0.9303039580876342,0.6809212418066038,4,124,31.0,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.44805277315722414,0.21797557269686318,0.0422479309376254,0.10697817206011645,-0.03707866915810639,0.8887639925256808,0.16264240136545066
OC2,0,2026-03-29,2026-03-29 21:00:00,3,0.989866454916844,0.9597744431884132,0.9106440147892888,3,1.0,1.0,1.0,3,49,16.333333333333332,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.527185586511236,0.23912845084327258,0.9785676053985253,1.93486332042043,0.9697533978544604,2.9395067957089207,2.3888761147768913
OC2,0,2026-03-29,2026-03-29 11:00:00,2,0.8853478238172221,0.567681538275782,0.1198434052501313,2,0.7772280931930023,0.2081670176968606,0.4536415847325932,2,164,82.0,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.6359800669726218,0.3055077811024832,0.6850387416170564,0.8162402801811106,0.5676815382757818,1.5676815382757818,0.5172237137383637
OC2,0,2026-03-29,2026-03-29 13:00:00,3,0.2974967035193627,0.7645994077713096,0.2206570600237259,3,0.3789929350437077,0.5219306174243005,0.3339609146850069,3,160,53.333333333333336,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.527185586511236,0.23912845084327258,-0.48579078056665825,-0.96052511602818,-0.3672435670926686,0.26551286581466277,-0.948057858901306
OC2,0,2026-03-29,2026-03-29 15:00:00,4,0.4712033093421164,0.0486008695260488,0.5726491925330177,4,0.5416796148998951,0.4452736675118105,0.495067990397026,4,233,58.25,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.44805277315722414,0.21797557269686318,0.0419433870830676,0.10620702080726965,-0.037289921686717,0.888130234939849,0.1621344219589654
OC2,0,2026-03-29,2026-03-29 23:00:00,2,0.0964312611472332,0.9814020237471082,0.285706930831995,2,0.1787632161419283,0.9360874251091884,0.5134392135469985,2,9,4.5,weekend,23,False,off_peak,0.0,25.6,True,weekend,0.6359800669726218,0.3055077811024832,-1.4821957724628465,-1.766072222050527,-0.9814020237471083,0.018597976252891776,-1.5606769181421623
OC2,0,2026-03-29,2026-03-29 12:00:00,2,0.3299298829805236,0.7822925446329159,0.8461332583950718,2,0.121517481548915,0.970467003356018,0.3573748938972074,2,184,92.0,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.6359800669726218,0.3055077811024832,-0.8407511683407729,-1.0017754143205702,-0.782292544632916,0.21770745536708402,-0.7965713879570775
OC2,0,2026-03-29,2026-03-29 14:00:00,2,0.3499077251795789,0.7551291677193045,0.8783587837664002,2,0.5016974977802291,0.496599241442114,0.999982691442366,2,246,123.0,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.6359800669726218,0.3055077811024832,-0.7858699918268682,-0.9363831610464917,-0.7551291677193046,0.24487083228069545,-0.7520849066954914
OC2,0,2026-03-29,2026-03-29 09:00:00,2,0.5871445444678358,0.3105225678033149,0.951787807707556,2,0.8124928969883946,0.3202894153131875,0.2920271471433329,2,243,121.5,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.6359800669726218,0.3055077811024832,-0.1341561768297809,-0.15985033942033697,-0.3105225678033151,0.6894774321966849,-0.24856149027651453
44,0,2026-03-29,2026-03-29 05:00:00,2,0.9957090334699804,0.982872958667445,0.9616019339271024,2,1.0,1.0,1.0,2,126,63.0,weekend,5,False,off_peak,0.0,23.3,True,weekend,0.6359800669726218,0.3055077811024832,0.9882122759203495,1.1774789015167073,0.9828729586674452,1.9828729586674452,1.6027040905517569
44,0,2026-03-29,2026-03-29 06:00:00,3,0.6090975977523321,0.5093239703474621,0.9820785399709964,3,0.6188273081571036,0.4951590178600099,0.9845010312199154,3,117,39.0,weekend,6,False,off_peak,0.0,22.8,True,weekend,0.527185586511236,0.23912845084327258,0.1732434733465303,0.34254397982439183,0.05649982538149256,1.1129996507629851,0.3463229805417408
44,0,2026-03-29,2026-03-29 07:00:00,4,0.903198106393458,0.6508400212866059,0.3487562757565984,4,0.9543105767536496,0.8258930435403309,0.6400135908620136,4,112,28.0,weekend,7,True,peak,0.0,25.0,True,weekend,0.44805277315722414,0.21797557269686318,0.8246174835223579,2.0880566001273944,0.7543557591903043,3.263067277570913,1.9791421855223175
44,0,2026-03-29,2026-03-29 08:00:00,5,0.5958352404853579,0.6288481140729155,0.5791096788837633,5,0.5877250568637143,0.8366232712057478,0.5339324715438664,5,134,26.8,weekend,8,True,peak,0.0,25.8,True,weekend,0.4004091764520222,0.1974687348710285,0.3259323798135115,0.9896557253024032,0.19377454225530527,1.775098169021221,0.9567370352535797
44,0,2026-03-29,2026-03-29 09:00:00,4,0.9541732823276654,0.827376120062658,0.6558785808673142,4,0.9786010814770888,0.9166249006984828,0.8210646297588358,4,149,37.25,weekend,9,False,off_peak,0.0,26.2,True,weekend,0.44805277315722414,0.21797557269686318,0.9169726462175187,2.3219138865358038,0.8805955369439342,3.6417866108318027,2.4650346561605287
44,0,2026-03-29,2026-03-29 10:00:00,5,0.6594098276410664,0.8048082612708186,0.8633590647524995,5,0.7944339879321954,0.612314922648083,0.9066771392017884,5,114,22.8,weekend,10,False,off_peak,0.0,27.3,True,weekend,0.4004091764520222,0.1974687348710285,0.43196233334001244,1.311603334868194,0.2935266509870261,2.1741066039481045,1.219907347963439
44,0,2026-03-29,2026-03-29 11:00:00,4,0.517723273934551,0.9447994936768844,0.6266549016395482,4,0.5249679672549211,0.949277319687976,0.6781162571702526,4,110,27.5,weekend,11,False,off_peak,0.0,28.1,True,weekend,0.44805277315722414,0.21797557269686318,0.12622674304544107,0.31962526770931815,0.02404985116468013,1.0721495534940404,0.3892381292427728
44,0,2026-03-29,2026-03-29 13:00:00,3,0.4822325263573095,0.761912670116227,0.9175913178341912,3,0.3640822129814331,0.957230620295296,0.5402747935285332,3,140,46.666666666666664,weekend,13,False,off_peak,0.0,29.9,True,weekend,0.527185586511236,0.23912845084327258,-0.09507548600777756,-0.18798708390993282,-0.1511776857845702,0.6976446284308596,-0.04300192418034831
44,0,2026-03-29,2026-03-29 14:00:00,4,0.5239852805092382,0.9484583132001329,0.6711494515155387,4,0.5128202303774078,0.974146212242764,0.6012723037272614,4,172,43.0,weekend,14,False,off_peak,0.0,30.2,True,weekend,0.44805277315722414,0.21797557269686318,0.13757204250551242,0.3483532875383829,0.03274743225379343,1.0982422967613803,0.4151938507784269
44,0,2026-03-29,2026-03-29 15:00:00,4,0.5145923174210327,0.9603769377720264,0.6101181785122315,4,0.6667923169904898,0.6508039447106077,0.9996003926183922,4,183,45.75,weekend,15,False,off_peak,0.0,30.3,True,weekend,0.44805277315722414,0.21797557269686318,0.12055417805869803,0.30526147237766216,0.019740337531665226,1.0592210125949957,0.37454349919944274
44,0,2026-03-29,2026-03-29 17:00:00,3,0.3630947717393172,0.958658632781462,0.535007141861812,3,0.4130046027866547,0.8820792786289188,0.7450234567262927,3,96,32.0,weekend,17,True,peak,0.0,27.0,True,weekend,0.527185586511236,0.23912845084327258,-0.34705121098390185,-0.6862036457529922,-0.3022432801033597,0.3955134397932806,-0.4846847298772702
44,0,2026-03-29,2026-03-29 19:00:00,4,0.5236635483780187,0.9493806401370096,0.6693951935392524,4,0.5128202303774079,0.974146212242764,0.6012723037272614,4,72,18.0,weekend,19,False,off_peak,0.0,26.3,True,weekend,0.44805277315722414,0.21797557269686318,0.13698913871403962,0.3468772866854479,0.03229801586647666,1.09689404759943,0.41382810437856193
44,0,2026-03-29,2026-03-29 20:00:00,5,0.6133740650222895,0.9604628988596182,0.7020879054477349,5,0.6179303894474512,0.956884914704203,0.7342103797256833,5,27,5.4,weekend,20,False,off_peak,0.0,26.1,True,weekend,0.4004091764520222,0.1974687348710285,0.35518370229564794,1.0784739604948588,0.22028467955245984,1.8811387182098394,1.0364333894937894
44,0,2026-03-29,2026-03-29 16:00:00,4,0.657073371965021,0.5136001557754599,0.7597687286172214,4,0.7226741941800663,0.5022211309651766,0.8477057512297888,4,204,51.0,weekend,16,False,off_peak,0.0,29.2,True,weekend,0.44805277315722414,0.21797557269686318,0.37869670983479214,0.9589175347573469,0.24232722152731054,1.7269816645819316,0.9055010573047764
44,0,2026-03-29,2026-03-29 21:00:00,2,0.5614061479118521,0.3696462741735514,0.9764495296593356,2,0.7522519876335558,0.1317661057972708,0.554009357656095,2,41,20.5,weekend,21,False,off_peak,0.0,26.0,True,weekend,0.6359800669726218,0.3055077811024832,-0.2048621855418037,-0.24409826418055694,-0.36964627417355134,0.6303537258264487,-0.3039053522925432
44,0,2026-03-29,2026-03-29 12:00:00,3,0.4675469018411317,0.7500600581909399,0.839906668279323,3,0.415670205257813,0.8777427037780444,0.7537957879340503,3,147,49.0,weekend,12,False,off_peak,0.0,29.4,True,weekend,0.527185586511236,0.23912845084327258,-0.12613550468998472,-0.24940020503537744,-0.17209984186813876,0.6558003162637225,-0.09174580966307452
39A,0,2026-03-29,2026-03-29 07:00:00,5,0.6021607694385196,0.9423323701109004,0.6116399407490363,5,0.6320277677810012,0.9229815714429712,0.811876573336259,5,213,42.6,weekend,7,True,peak,0.0,25.0,True,weekend,0.4004091764520222,0.1974687348710285,0.3364821225793055,1.0216887909788157,0.20324699031348747,1.81298796125395,0.9899470513055649
39A,0,2026-03-29,2026-03-29 08:00:00,5,0.5024969242749915,0.5190890538150515,0.1210143579503538,5,0.4841300542308808,0.6226877457774413,0.2993376569406004,5,280,56.0,weekend,8,True,peak,0.0,25.8,True,weekend,0.4004091764520222,0.1974687348710285,0.1702623586179692,0.5169818295014916,0.06562894863228319,1.2625157945291328,0.5189437035445951
